2024-09-03 16:53:35 0 [Note] Starting MariaDB 10.4.28-MariaDB source revision c8f2e9a5c0ac5905f28b050b7df5a9ffd914b7e7 as process 8160
2024-09-03 16:53:35 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-09-03 16:53:35 0 [Note] InnoDB: Uses event mutexes
2024-09-03 16:53:35 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2024-09-03 16:53:35 0 [Note] InnoDB: Number of pools: 1
2024-09-03 16:53:35 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=367] with future log sequence number 21902476
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 21902388
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 21902328
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=387] with future log sequence number 21902240
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=301] with future log sequence number 21893165
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=415] with future log sequence number 21893105
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=6] with future log sequence number 21891601
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=400] with future log sequence number 21893061
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 21908200
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=437] with future log sequence number 21892973
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 21892929
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=378] with future log sequence number 21892885
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=104, page number=4] with future log sequence number 21893446
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=104, page number=3] with future log sequence number 21893465
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 21892841
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=352] with future log sequence number 21892797
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=417] with future log sequence number 21892753
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=147, page number=5] with future log sequence number 21913616
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=147, page number=4] with future log sequence number 21913572
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=147, page number=3] with future log sequence number 21913536
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=147, page number=8] with future log sequence number 21913708
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=384] with future log sequence number 21892709
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=10] with future log sequence number 21913303
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=9] with future log sequence number 21913271
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=8] with future log sequence number 21913243
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=7] with future log sequence number 21913215
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=6] with future log sequence number 21913187
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=5] with future log sequence number 21913159
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=4] with future log sequence number 21913129
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=3] with future log sequence number 21913081
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=144, page number=14] with future log sequence number 21913400
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=50] with future log sequence number 21916919
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=2] with future log sequence number 21994453
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=234] with future log sequence number 21994261
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=38] with future log sequence number 21994275
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=445] with future log sequence number 21994453
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 21994261
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=233] with future log sequence number 21993952
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=426] with future log sequence number 21993952
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 21992982
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=238] with future log sequence number 22000327
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=38] with future log sequence number 22000223
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=2] with future log sequence number 22000158
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=445] with future log sequence number 22000349
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 22000327
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=385] with future log sequence number 22000158
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=234] with future log sequence number 21999633
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 21999633
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=233] with future log sequence number 21999573
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=249] with future log sequence number 22028131
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=311] with future log sequence number 22028131
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=248] with future log sequence number 22027904
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=447] with future log sequence number 22027904
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=238] with future log sequence number 22027374
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 22027374
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=2] with future log sequence number 22027330
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=247] with future log sequence number 22027682
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=38] with future log sequence number 22027136
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=445] with future log sequence number 22027330
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 22027682
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=246] with future log sequence number 22027638
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=4] with future log sequence number 22026809
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=301] with future log sequence number 22027638
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=245] with future log sequence number 22027594
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 22026829
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=429] with future log sequence number 22027594
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 22027550
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 22027550
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=241] with future log sequence number 22027506
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=254] with future log sequence number 22030310
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=364] with future log sequence number 22030310
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 22030082
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=306] with future log sequence number 22030082
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=252] with future log sequence number 22029441
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=387] with future log sequence number 22029441
2024-09-03 16:53:36 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=251] with future log sequence number 22029180
2024-09-03 16:53:36 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 21880014 is in the future! Current system log sequence number 300306.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 21880995 is in the future! Current system log sequence number 300306.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Page [page id: space=0, page number=4] log sequence number 21829870 is in the future! Current system log sequence number 300306.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 14968125 is in the future! Current system log sequence number 300306.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Page [page id: space=0, page number=439] log sequence number 21385111 is in the future! Current system log sequence number 300306.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 21913969 is in the future! Current system log sequence number 300306.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Page [page id: space=0, page number=327] log sequence number 21913969 is in the future! Current system log sequence number 300306.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-03 16:53:36 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 21914008 is in the future! Current system log sequence number 300306.
