2024-09-13 12:51:59 0 [Note] Starting MariaDB 10.4.28-MariaDB source revision c8f2e9a5c0ac5905f28b050b7df5a9ffd914b7e7 as process 3692
2024-09-13 12:51:59 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-09-13 12:51:59 0 [Note] InnoDB: Uses event mutexes
2024-09-13 12:51:59 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2024-09-13 12:51:59 0 [Note] InnoDB: Number of pools: 1
2024-09-13 12:51:59 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-09-13 12:51:59 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2024-09-13 12:51:59 0 [Note] InnoDB: Completed initialization of buffer pool
2024-09-13 12:51:59 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300288
2024-09-13 12:51:59 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 300288, less than the log sequence number in the first system tablespace file header, 14047658.
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=296] with future log sequence number 3654750
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=416] with future log sequence number 4422947
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=370] with future log sequence number 4422796
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=356] with future log sequence number 3395947
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=395] with future log sequence number 4422752
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=366] with future log sequence number 4422648
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=367] with future log sequence number 3395815
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=414] with future log sequence number 4422560
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=413] with future log sequence number 4422516
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=369] with future log sequence number 3395683
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=314] with future log sequence number 4422428
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=412] with future log sequence number 4422384
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=401] with future log sequence number 3395535
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=399] with future log sequence number 4422296
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=394] with future log sequence number 3264146
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 4422252
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=368] with future log sequence number 3264058
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=387] with future log sequence number 4422164
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=306] with future log sequence number 4422104
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=382] with future log sequence number 4422060
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 4422016
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=324] with future log sequence number 3263822
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=378] with future log sequence number 4421928
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=374] with future log sequence number 4421796
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=403] with future log sequence number 4115076
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 4115032
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 4114988
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=352] with future log sequence number 3263558
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=427] with future log sequence number 4114884
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=6] with future log sequence number 3079784
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=349] with future log sequence number 4114796
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=377] with future log sequence number 3263410
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 3079764
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 4114752
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=363] with future log sequence number 4114708
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=430] with future log sequence number 3263278
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 4114620
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=417] with future log sequence number 4421884
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=361] with future log sequence number 3263146
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=164, page number=9] with future log sequence number 3183142
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=411] with future log sequence number 4114201
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=434] with future log sequence number 4114157
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=384] with future log sequence number 3654294
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=371] with future log sequence number 3035715
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=322] with future log sequence number 4114532
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=373] with future log sequence number 3654255
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 3654216
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=164, page number=8] with future log sequence number 4171426
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=357] with future log sequence number 4114113
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=316] with future log sequence number 4114069
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=164, page number=7] with future log sequence number 4399560
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=393] with future log sequence number 3036449
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=164, page number=6] with future log sequence number 4399427
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=164, page number=3] with future log sequence number 4399427
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=164, page number=2] with future log sequence number 4399427
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=164, page number=4] with future log sequence number 4399463
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=164, page number=5] with future log sequence number 4389613
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=432] with future log sequence number 4113981
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=432] with future log sequence number 2996537
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=431] with future log sequence number 2996537
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=430] with future log sequence number 2980552
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=429] with future log sequence number 2963616
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=428] with future log sequence number 2946680
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=427] with future log sequence number 2929744
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=426] with future log sequence number 2912808
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=425] with future log sequence number 2895856
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=423] with future log sequence number 2878920
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=317] with future log sequence number 4434353
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=152, page number=98] with future log sequence number 4423296
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=311] with future log sequence number 4422840
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=435] with future log sequence number 4422708
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=415] with future log sequence number 4422604
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=437] with future log sequence number 4422472
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=309] with future log sequence number 4422340
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=392] with future log sequence number 4422208
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=428] with future log sequence number 4421972
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=329] with future log sequence number 4421840
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=353] with future log sequence number 4114928
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=404] with future log sequence number 4114840
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=362] with future log sequence number 4114664
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=396] with future log sequence number 4114576
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 4114409
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=400] with future log sequence number 4114025
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=431] with future log sequence number 4113937
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=300] with future log sequence number 3654882
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 3654882
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=299] with future log sequence number 3654838
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=364] with future log sequence number 3654838
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=298] with future log sequence number 3654794
2024-09-13 12:51:59 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 3654794
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 21880014 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 4114409 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=4] log sequence number 2615074 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 14968125 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=439] log sequence number 21385111 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 2655673 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=360] log sequence number 2655673 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 3653771 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=343] log sequence number 3653771 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 3653810 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=325] log sequence number 3653810 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 3653849 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=406] log sequence number 3653849 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 2655845 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=409] log sequence number 2655845 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 3653888 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=424] log sequence number 3653888 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 3653927 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 3653927 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 2655962 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=433] log sequence number 2655962 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 3653966 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=442] log sequence number 3653966 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 3654005 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=385] log sequence number 3654005 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 2656079 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=390] log sequence number 2656079 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 3654044 is in the future! Current system log sequence number 300306.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-09-13 12:51:59 0 [ERROR] InnoDB: Page [page id: space=0, page number=425] log sequence number 3654044 is in the future! Current system log sequence number 300306.
